"","diffMeth.per.chr.chr","diffMeth.per.chr.number.of.hypermethylated","diffMeth.per.chr.percentage.of.hypermethylated","diffMeth.per.chr.number.of.hypomethylated","diffMeth.per.chr.percentage.of.hypomethylated","diffMeth.all.number.of.hypermethylated","diffMeth.all.percentage.of.hypermethylated","diffMeth.all.number.of.hypomethylated","diffMeth.all.percentage.of.hypomethylated"
"1837","C24678",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1838","C24682",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1839","C24686",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1840","C24688",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1841","C24690",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1842","C24698",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1843","C24704",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1844","C24710",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1845","C24716",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1846","C24718",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1847","C24724",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1848","C24726",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1849","C24734",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1850","C24740",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1851","C24744",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1852","C24748",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1853","C24750",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1854","C24756",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1855","C24758",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1856","C24762",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1857","C24766",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1858","C24778",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1859","C24790",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1860","C24804",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1861","C24814",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1862","C24818",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1863","C24820",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1864","C24824",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1865","C24826",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1866","C24828",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1867","C24850",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1868","C24862",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1869","C24868",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1870","C24874",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1871","C24888",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1872","C24892",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1873","C24900",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1874","C24902",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1875","C24910",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1876","C24914",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1877","C24916",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1878","C24920",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1879","C24932",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1880","C24934",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1881","C24942",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1882","C24948",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1883","C24952",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1884","C24954",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1885","C24960",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1886","C24962",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1887","C24964",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1888","C24972",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1889","C24974",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1890","C24984",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1891","C24994",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1892","C25014",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1893","C25026",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1894","C25030",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1895","C25032",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1896","C25038",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1897","C25040",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1898","C25042",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1899","C25050",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1900","C25052",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1901","C25054",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1902","C25056",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1903","C25064",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1904","C25066",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1905","C25074",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1906","C25084",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1907","C25088",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1908","C25096",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1909","C25102",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1910","C25106",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1911","C25108",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1912","C25110",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1913","C25116",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1914","C25118",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1915","C25122",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1916","C25124",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1917","C25126",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1918","C25140",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1919","C25176",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1920","C25178",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1921","C25180",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1922","C25184",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1923","C25190",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1924","C25196",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1925","C25206",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1926","C25214",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1927","C25218",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1928","C25228",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1929","C25230",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1930","C25236",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1931","C25238",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1932","C25248",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1933","C25274",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1934","C25290",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1935","C25298",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1936","C25310",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1937","C25314",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1938","C25324",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1939","C25328",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1940","C25334",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1941","C25336",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1942","C25344",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1943","C25346",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1944","C25352",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1945","C25360",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1946","C25366",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1947","C25370",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1948","C25378",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1949","C25384",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1950","C25392",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1951","C25394",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1952","C25404",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1953","C25414",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1954","C25418",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1955","C25420",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1956","C25424",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1957","C25434",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1958","C25444",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1959","C25448",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1960","C25452",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1961","C25456",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1962","C25466",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1963","C25468",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1964","C25470",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1965","C25480",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1966","C25482",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1967","C25494",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1968","C25496",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1969","C25498",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1970","C25504",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1971","C25528",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1972","C25540",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1973","C25542",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1974","C25544",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1975","C25546",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1976","C25550",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1977","C25554",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1978","C25556",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1979","C25558",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1980","C25564",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1981","C25572",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1982","C25580",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1983","C25592",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1984","C25596",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1985","C25612",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1986","C25614",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1987","C25616",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1988","C25620",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1989","C25630",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1990","C25634",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1991","C25642",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1992","C25644",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1993","C25648",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1994","C25652",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1995","C25654",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1996","C25662",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"1997","C25670",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1998","C25676",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"1999","C25678",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2000","C25692",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2001","C25698",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2002","C25702",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2003","C25706",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2004","C25708",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2005","C25722",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2006","C25730",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2007","C25734",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2008","C25740",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2009","C25744",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2010","C25748",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2011","C25750",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2012","C25752",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2013","C25756",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2014","C25758",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2015","C25762",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2016","C25766",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2017","C25778",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2018","C25780",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2019","C25792",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2020","C25796",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2021","C25804",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2022","C25806",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2023","C25818",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2024","C25820",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2025","C25822",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2026","C25826",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2027","C25828",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2028","C25832",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2029","C25834",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2030","C25838",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2031","C25850",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2032","C25858",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2033","C25860",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2034","C25864",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2035","C25866",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2036","C25876",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2037","C25882",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2038","C25894",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2039","C25896",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2040","C25898",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2041","C25900",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2042","C25912",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2043","C25928",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2044","C25930",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2045","C25932",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2046","C25938",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2047","C25940",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2048","C25946",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2049","C25954",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2050","C25962",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2051","C25966",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2052","C25968",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2053","C25970",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2054","C25972",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2055","C25980",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2056","C25990",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2057","C25998",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2058","C26002",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2059","C26004",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2060","C26010",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2061","C26016",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2062","C26018",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2063","C26032",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2064","C26040",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2065","C26054",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2066","C26056",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2067","C26064",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2068","C26066",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2069","C26070",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2070","C26078",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2071","C26082",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2072","C26084",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2073","C26088",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2074","C26094",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2075","C26096",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2076","C26102",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2077","C26108",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2078","C26118",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2079","C26122",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2080","C26128",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2081","C26134",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2082","C26140",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2083","C26148",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2084","C26150",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2085","C26152",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2086","C26154",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2087","C26156",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2088","C26168",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2089","C26170",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2090","C26174",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2091","C26180",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2092","C26184",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2093","C26186",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2094","C26190",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2095","C26192",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2096","C26196",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2097","C26198",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2098","C26202",0,NA,0,NA,409,0.00784909623126316,317,0.00608352935283722
"2099","C26204",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
"2100","C26206",0,0,0,0,409,0.00784909623126316,317,0.00608352935283722
